fips_cc,white,black,api,native,multiple,hispanic
17037,0.00042428490497566345,0.00017028706330022623,0.00016989289595490537,0.00010900056872179377,0.00024136179764107555,0.0002117932395842294
17039,8.051630460994423e-05,2.3293049985770175e-06,4.768042870226295e-06,8.79466691398336e-06,2.3155958219832438e-05,7.094590699760173e-06
17041,9.335392594522383e-05,2.056726754062686e-06,5.960053587782869e-06,1.1726222551977814e-05,2.6565424460789363e-05,2.384570762974947e-05
17043,0.0032778844686221784,0.0010906351159826624,0.005978121960764779,0.0010161837861520774,0.002151515259137192,0.002403312306740147
17045,9.161623686945394e-05,1.8584880307795353e-06,2.572233653674712e-06,8.528161855983865e-06,1.5058475897559745e-05,3.6458313318212003e-06
17047,3.327446603398437e-05,7.929548931326018e-07,1.3802229361181381e-06,3.464565753993445e-06,6.392749201794231e-06,1.2218461760698077e-06
17049,0.00016791750558715167,2.2549654773458364e-06,1.0163459802324471e-05,1.7855838885966217e-05,3.210580710234436e-05,1.2001682600427626e-05
17051,0.00010426134454619343,2.4532042006289867e-05,3.6387695588569095e-06,1.1726222551977814e-05,2.8838401954760645e-05,6.05010929118437e-06
17053,6.85145978446414e-05,2.403644519808199e-06,2.3212840289259593e-06,1.066020231997983e-05,1.6905270111411413e-05,5.853037327302143e-06
17055,0.00019676415747471362,3.2213792533511945e-06,8.344075022896016e-06,3.278012213393798e-05,5.6256192975789236e-05,9.420039873570452e-06
17057,0.0001743616469993362,3.325454583074849e-05,7.653963554836947e-06,5.7032082411892095e-05,4.6027794252918465e-05,1.7736476749400433e-05
17059,2.741799789523804e-05,2.9735808492472566e-07,3.1368703093594046e-07,3.731070811992941e-06,9.091909975885129e-06,1.3006749616226984e-06
17061,6.85044655468235e-05,2.9983606896576503e-06,1.1292733113693858e-06,6.92913150798689e-06,1.3069620590334873e-05,2.3648635665867242e-06
17063,0.00022608702735971693,1.5933437383883216e-05,2.3150102883072406e-05,3.9442748583925377e-05,6.946787465949731e-05,8.103599154837176e-05
17065,4.164374403156997e-05,7.929548931326018e-07,1.1920107175565737e-06,7.728646681985377e-06,8.381604509019104e-06,2.128377209928052e-06
